id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1553692233894924290,1220658220844318720,1553692233894924290,2022-07-31T10:41:09.000Z,en,16,0,7,0,everyone,"In the last few decades, climate change has emerged as an important driving force behind floods in Pakistan, primarily by affecting glacier-melting, and by interfering in summer monsoon patterns.#SavePeopleFromFlood"
1553873188542566402,1478743444503687171,1553873188542566402,2022-07-31T22:40:12.000Z,en,0,0,0,0,everyone,Bill Gates and Other Radicals Pressed Joe Manchin to Vote for Biden's Behemoth Climate Change Billhttps://t.co/sK4tYv9rGr
1553752303454236673,1522798762854334469,1553752303454236673,2022-07-31T14:39:51.000Z,en,0,0,0,0,everyone,Swedish Scientist Says Humans Should Be 'Tricked' Into Cannibalism To 'Fight Climate Change' https://t.co/pLPthkTWxN via @realnewspunch
1553695238413238273,1480725285821726725,1553695238413238273,2022-07-31T10:53:05.000Z,en,2,0,2,0,everyone,Government rain. Woodstock '69. They knew then. The government is responsible for climate change distasters. They admitted to creating rain during Vietnam and governments in the middle east are creating rain for droughts. Good and evil can come of this. https://t.co/zbaqJuzomw
1553617532904521728,959098357959614465,1553617532904521728,2022-07-31T05:44:19.000Z,en,0,0,0,0,everyone,Polls Show Growing Number of Americans Pulling the Plug on Democrats’ ‘Climate Change’ Hysteria - https://t.co/MjHt9rTHFE
1553680226865090560,1062410534308532224,1553680226865090560,2022-07-31T09:53:26.000Z,en,0,0,9,0,everyone,venus planet of love was destroyed by global warming did its people want to much too did its people want too much
1553863839216816129,19417492,1553863839216816129,2022-07-31T22:03:03.000Z,en,22,4,61,1,everyone,Shoveling hundreds of billions of dollars to the Democratic Party’s allies isn’t sound economic or environmental policy. | by Kevin D. Williamson  https://t.co/wCn7NF29os
1553851439784423425,1329492481248014336,1553851439784423425,2022-07-31T21:13:47.000Z,en,1,0,0,0,everyone,Greetings green thumbs! The well known unnatural company Nike on average emits 7.33 KILOGRAMS of carbon dioxide per sneaker🤢! Fun fact  climate change is a real thing!  Find out what else is swept underneath the rug!
1553712477321498626,1405922303502864390,1553712477321498626,2022-07-31T12:01:35.000Z,en,0,0,0,0,everyone,Global warming is getting worse and we are still watching some people on tik tok cutting cucumbers on Olivia Rodrigo's song for the 28736383837 time And we ask why it is so hot/cold than usual outside :/
1553803208870739968,1150813903649030145,1553803208870739968,2022-07-31T18:02:07.000Z,en,0,0,0,0,everyone,"On 9.23.19, @realdonaldtrump decided sarcasm was his best response to a 16-year-old girl's passionate argument for climate change action. #beBest https://t.co/85Kne3fQRo"
1553852049124728833,1044844792126033925,1553852049124728833,2022-07-31T21:16:12.000Z,en,0,4,0,1,everyone,Seabirds find it harder to catch fish as climate crisis makes water cloudier https://t.co/eDTlaHdkSb
1553580295894466560,1441776877631279108,1553580295894466560,2022-07-31T03:16:21.000Z,en,0,0,0,0,everyone,Could ‘Space Bubbles’ Stop Climate Change?  The World Economic Forum that is the world’s bigger and most powerful terror organization ants to “block the sun” because … Climate Change bullshit !
1553712080724918273,17275139,1553712080724918273,2022-07-31T12:00:01.000Z,en,4,0,6,0,everyone,The Interior Department is advancing offshore wind projects in the Gulf of Mexico as the Biden administration looks for ways to expand its clean energy projects to fight climate change. https://t.co/8E8UAIoIEP via @csgazette
1553849949179318272,1470568262668804096,1553849949179318272,2022-07-31T21:07:51.000Z,en,0,0,4,0,everyone,California is on fire again. Western US groundwater has nearly been depleted. Hottest years on record the last 2 decades. Ice caps rapidly melting. Crop and fish shortages. Global warming is not just things getting hotter. It is all these things.
1553888116020285447,794927634920701952,1553888116020285447,2022-07-31T23:39:31.000Z,en,0,0,0,0,everyone,Bill Gates and Other Radicals Pressed Joe Manchin to Vote for Biden's Behemoth Climate Change Bill https://t.co/b9sAwqVOEW via @gatewaypundit
1553817516807319552,1390698981034893318,1553817516807319552,2022-07-31T18:58:59.000Z,en,0,0,1,0,everyone,"The last Capitalist we hang shall be the one who sold us the rope.With climate change,Capitalism could literally destroy the earth soon.#Capitalism #ClimateCrisis"
1553697167189196800,65331201,1553697167189196800,2022-07-31T11:00:45.000Z,en,1,0,1,0,everyone,"We've just opened an online survey asking you to share your current recycling habits and thoughts on potential future service changes, as well as how best to minimise waste to tackle #climatechange locally. Complete the survey by 21 August here: https://t.co/6xbm2ldLno https://t.co/rc8OptXz1h"
1553767891518083074,4054827317,1553767891518083074,2022-07-31T15:41:47.000Z,en,44,0,126,0,everyone,Nothing says global warming like rainy Riyadh in late July 🌦 #الرياض_اليوم https://t.co/9HJAUqh2qb
1553732743951011840,1307045626778181635,1553732743951011840,2022-07-31T13:22:07.000Z,en,0,0,0,0,everyone,"10-day rolling average, degrees Celsius - Kiribati, Pacific Ocean. Source: https://t.co/hVKmkKS24h #ClimateChange #ClimateAction #ClimateCrisis #Kiribati https://t.co/4y4dfbGZ2T"
1553651809633406976,1132022379356610564,1553651809633406976,2022-07-31T08:00:31.000Z,en,3,0,7,0,everyone,"""Over the last few years, building community resilience has become critical – whether as part of managing the COVID-19 pandemic, the effects of climate change, or the increasingly frequent and intense natural hazard events, like floods and bushfires.""https://t.co/zCGsL8eRYq"
1553757390922727434,988170011436027905,1553757390922727434,2022-07-31T15:00:04.000Z,en,0,0,0,0,everyone,Article about PPM-CO2 the carbon letters that write our future … Do you know what is this new alphabet?https://t.co/X0wowprlOm#ClimateChange #GlobalWarming #Sustainability #Environment #ClimateEmergency #Renewables #Hydrogen #H2 #FossilFuels #PPM #COP26 #Oil #Gas #Carbon #Coal https://t.co/9S2BKanrQt
1553619430286016512,1394114815510163459,1553619430286016512,2022-07-31T05:51:51.000Z,en,18,3,52,0,everyone,"Ways animal ag could kill us: *antibiotic resistance *pandemics*flesh eating bacteria*the 2030 water wars *climate change*biodiversity loss/ecological collapse *6th mass extinction*world hunger*ocean dead zones *cancer*diabetes*heart disease, stroke*air pollution …"
1553624426809376769,1258539496313888769,1553624426809376769,2022-07-31T06:11:42.000Z,en,0,0,0,0,everyone,truth comes out ... go trump Dude just SLAYED!!! #ClimateChange https://t.co/9Bp8dNi2pC
1553691315304632320,552384498,1553691315304632320,2022-07-31T10:37:30.000Z,en,0,0,0,0,everyone,Surviving the Flood – How Data Centres and the Internet Must Face Climate Change https://t.co/WFE0rtVdXI
1553613163580489729,589841885,1553613163580489729,2022-07-31T05:26:57.000Z,en,1,0,5,0,everyone,"#fastfashion   How clothes are linked to climate change. Overall, the fashion industry is responsible for 8-10% of global #emissions according to the UN - more than the aviation and shipping combined.  https://t.co/02gs9bcnQG"
1553730328073670659,1281637458946359296,1553730328073670659,2022-07-31T13:12:31.000Z,en,0,0,0,0,everyone,Taylor Swift is branded the BIGGEST celebrity CO2 polluter of the year as her jet tops new list of stars with worst emissions - after she called climate change 'horrific': 'Hypocrite' sin...via https://t.co/a04nsfhiGw https://t.co/tu3u4ZXk9k
1553629038886928385,5359572,1553629038886928385,2022-07-31T06:30:02.000Z,en,1,0,1,0,everyone,"150 years of measuring Arctic temperatures.1816 to 1860 it was warming in the Arctic. As it was 1920 to 1950, then 2010 to now. The warmest Arctic was in the 1840s and the least warming is now, where winters are colder than average. Why don't the Global Warming nutters accept it?"
1553745976204005376,778318119160786945,1553745976204005376,2022-07-31T14:14:42.000Z,en,2,0,1,0,everyone,"Together we can lower healthcare and energy cost, combat climate change, and make the tax code fairer. Tell Congress to Pass the Inflation Reduction Act. Take action with @edvotes. https://t.co/WtsdpMtzaN"
1553735374865928194,1307045626778181635,1553735374865928194,2022-07-31T13:32:35.000Z,en,0,0,0,0,everyone,STORM WATCH: Current storms in the Eastern Pacific Ocean. #ClimateChange #ClimateAction #ClimateCrisis #EastPacific https://t.co/9i9Na5tGE0
1553792246658412544,498531048,1553792246658412544,2022-07-31T17:18:34.000Z,en,1,0,1,0,everyone,"Hey, Republicans. Reality bites. Are you beginning to get our points about climate change? https://t.co/1EJzqAxqgS"
1553637456502824960,418406425,1553637456502824960,2022-07-31T07:03:29.000Z,en,0,0,0,0,everyone,What Climate Change Means for Allergy Season https://t.co/YdDyuoBEyu #airquality
1553632958694600704,1519203144852553729,1553632958694600704,2022-07-31T06:45:37.000Z,en,0,1,0,0,everyone,"ice age, acid rain, ozone &amp; global warming scare, the thought that the white gene will be erased is a lie. The Olmec statues prove that Africans colonized mexico america. The black skin was diluted and that history was erased. The Moors colonized Europe and we were improved."
1553659871010164738,2776296808,1553659871010164738,2022-07-31T08:32:33.000Z,en,1,0,2,0,everyone,A lack of rain linked to climate change has led to Italy's worst drought in 70 years. Euronews' Julian Gomez visited three of north Italy's most badly affected regions to see for himself both the economic and environmental cost.  https://t.co/42hT1OBL1P
1553737248407011329,38639718,1553737248407011329,2022-07-31T13:40:01.000Z,en,0,0,0,0,everyone,"""it's call clean air.""“Can you imagine anyone in here driving an electric car?” asked Brenda Stansel, the owner, who insisted Trump was still the rightful commander in chief. Asked if she believed in climate change, Stansel responded: “I believe in God.”https://t.co/nJ8sZ2w5lI"
1553551299634860033,21614780,1553551299634860033,2022-07-31T01:21:08.000Z,en,15,3,81,1,everyone,"“Climate change”, “BLM”, endless warsIt’s almost incomprehensible how many resources are being wasted on these parasitic elite pet projects. https://t.co/FuV4oj68zM"
1553543558543691776,945745755339411460,1553543558543691776,2022-07-31T00:50:22.000Z,en,37,5,107,2,everyone,"Joe Manchin and Chuck Schumer have announced a deal on a reconciliation bill that will fight climate change and cut healthcare costs.@StephanieKelton tells @AymanM the deal is a ""brilliant marketing strategy... most economists agree it would bring down inflationary pressures."" https://t.co/sgcVeBse2s"
1553696129560223745,405845419,1553696129560223745,2022-07-31T10:56:38.000Z,en,0,0,0,0,everyone,Has the latest climate change issue-attention cycle peaked? – Mike Hulme ⁦@schipper_lisa⁩ doomism is just paralyzing (https://t.co/2UJQ3DBOGZ) https://t.co/XygsVQfFop
1553812234828222469,2441554975,1553812234828222469,2022-07-31T18:37:59.000Z,en,0,0,1,0,everyone,"#GlobalWarming: peak 38 C temperature today, it's 19:37 and it's 32 C.... I mean, this is just ridiculous. It is genuinely hot."
1553856820476870658,1547961001454120962,1553856820476870658,2022-07-31T21:35:09.000Z,en,0,0,0,0,everyone,ENGLISH SPEECH | LEONARDO DICAPRIO: Climate Change (English Subtitles)#NewyorkRB #برشلونة #Barcelonahttps://t.co/Q00HnPfQRd
1553825309501300736,739987116721983489,1553825309501300736,2022-07-31T19:29:57.000Z,en,0,0,0,0,everyone,Spain's flamingos face climate change threat https://t.co/d2QpAr0plr
1553732221189644288,108123439,1553732221189644288,2022-07-31T13:20:03.000Z,en,0,0,0,0,everyone,The latest The Sustainability Daily! https://t.co/Zyli5HhS0F Thanks to @JacobBukoski #ai #climatechange
1557031149913923586,2535736134,1557031149913923586,2022-08-09T15:48:49.000Z,en,0,0,1,0,everyone,Calling all Mauritian and Seychellois youth! We want to hear about your experiences. What kind of world do you want to live in? Join us as we discuss and make practical steps towards creating a world youth deserve.#ipygza #worldpeace #mauritius #seychelles #climatechange https://t.co/JYh2LTvJgT
1556973991532941312,1289078168599633921,1556973991532941312,2022-08-09T12:01:41.000Z,en,0,0,0,0,everyone,John Kerry is very concerned about climate change. He demands that you stop using private cars. Completely unrelated is his nice private jet 🤡 h https://t.co/YVaw2zHFz6
1557074309314580480,2406412829,1557074309314580480,2022-08-09T18:40:19.000Z,en,0,0,0,0,everyone,"these lyrics arent that bad but the rhythm he puts to them is soooo fucking bad. but i love the instrumentals. this is also the one he says ""guatemola"" and is a song about the 1% causing war and climate change and that's why he doesn't believe in god https://t.co/tZeYwbwwQd"
1557039911038898179,22070881,1557039911038898179,2022-08-09T16:23:37.000Z,en,0,0,0,0,everyone,"Californians Want the Government to Do More about Drought, Wildfires, and Climate Change https://t.co/x4vGr8yFwN"
1557100299596218371,1060314470,1557100299596218371,2022-08-09T20:23:35.000Z,en,0,5,11,0,everyone,Next Week! Temperatures will be below normal with rain heavy at times local flooding bet it will be blamed on climate change ⚡️⚡️⚡️🤔 https://t.co/IzyBaAQnST
1557047634027839490,1544153505056915456,1557047634027839490,2022-08-09T16:54:19.000Z,en,0,0,0,0,everyone,"PLANET SAVED: Democrats’ IRS Expansion Bill Also Solves Climate Change https://t.co/kufvwDD0ZR More of the democrat mind,,,,from a PUTZ"
1556973777552039939,1254871009003536384,1556973777552039939,2022-08-09T12:00:50.000Z,en,0,0,0,0,everyone,"What does building resilience to climate change mean?For Myrna Cunningham, it means respecting Indigenous culture and identity.Learn more about Myrna’s story here: https://t.co/nq6CJ1TkmP#WeAreIndigenous https://t.co/aPcC7WXZF0"
1557110100690599936,259873788,1557110100690599936,2022-08-09T21:02:32.000Z,en,1,0,5,0,everyone,Did Democrats Just Save Civilization?#inflationreductionact #climateaction #ClimateCrisis #climatehope #climatechange  https://t.co/AMopFDvFuU
1556911110837641217,625357795,1556911110837641217,2022-08-09T07:51:49.000Z,en,2,0,1,0,everyone,French Parliament approved a law requiring all new buildings in commercial zones to be partially covered in plants or solar panels. #environmental #solar #greenbuilding #greenroofs #rooftopgarden #urbanheatisland #climatechange #climatemitigation https://t.co/avKB2JjPwQ
1557010975290695682,1300505254375690241,1557010975290695682,2022-08-09T14:28:39.000Z,en,1,0,2,0,everyone,"What challenges do Florida's island communities face? EDF was thrilled to host Florida’s Chief Resilience Officer, @Wesley_R_Brooks and leaders for a robust discussion on their unique climate change risks. Watch more: https://t.co/lbUozyumqB #Resilience #FlaPol #Florida https://t.co/YYo4ChWORi"
1556972635145355264,75157703,1556972635145355264,2022-08-09T11:56:18.000Z,en,0,0,1,0,everyone,"“They know it’s inhumane to work under those conditions, but they have to pay their bills.” // As temperatures rise, industries fight heat safeguards for workers https://t.co/XVmwnQX1hx"
1557033790324842498,1518678326398832641,1557033790324842498,2022-08-09T15:59:18.000Z,en,0,0,0,0,everyone,"Even if “Climate Change” as result of industrialization  were true, it would be MORE THAN WORTH IT for the advancements of humanity that have come from it, and completely controllable if the PSM-Progressive Supremacy Movement stop handcuffing creativity and innovation for control"
1556796052317286400,142878998,1556796052317286400,2022-08-09T00:14:37.000Z,en,2,1,6,0,everyone,We’re rolling out grant funding for coastal projects 🏖️🌊 $800k in grants will support local councils &amp; land managers in planning for and adapting to climate change impacts. More info: https://t.co/6HIwCb61b0 https://t.co/rAj1PF9S5d
1556897831054901248,1534226184548106241,1556897831054901248,2022-08-09T06:59:03.000Z,en,1,2,2,2,everyone,"Loved this on CO2 scam! Carbon dioxide😶‍🌫️, the focus of eradication to stop ‘climate change’ ( formerly known as…. ‘the weather’), accounts for just 0.038 % of the earths atmosphere.Of that 0.038%, less than 3 % is attributable to human involvement. 2/👇"
1557027039462531082,64489946,1557027039462531082,2022-08-09T15:32:29.000Z,en,0,0,8,0,everyone,I would like to thank @SenatorMenendez and @SenBooker for visiting and joining @RepSires at 1 of our senior centers today and supporting the #InflationReductionAct - a bill to help tackle climate change and the high cost of prescription drugs. https://t.co/oHUqhyMSfa
1556963047163531264,1530925116422496259,1556963047163531264,2022-08-09T11:18:12.000Z,en,0,0,1,0,everyone,Day 1 in GIS APPLICATION TO CLIMATE CHANGE STUDIES. #enviromentalstandardtraining #unilagspessce2022 https://t.co/Zwe1SAspD1
1556920049377677313,1334461202248949763,1556920049377677313,2022-08-09T08:27:20.000Z,en,0,0,0,0,everyone,"These are the best and worst foods for you and the planet, according to scientists https://t.co/As690Y3irJ"
1557097029955997696,16854832,1557097029955997696,2022-08-09T20:10:36.000Z,en,0,1,0,0,everyone,It is truly scary to discover the massive health vulnerability resulting as a consequence of greenhouse gas emissions #uhmanoa #humanpathogenicdiseases #climatichazards https://t.co/LvEiFZoObi
1556999992291708928,338792638,1556999992291708928,2022-08-09T13:45:00.000Z,en,0,0,1,0,everyone,Coming of age during climate change and entering the workforce during a pandemic created a larger sense of existentialism for my generation. #gainwithstewartilondanga #kenyadecides #election2022 #kenyanspoll
1556908279888060417,1317510597072818177,1556908279888060417,2022-08-09T07:40:34.000Z,en,0,0,0,0,everyone,Letters: Reintroduce grizzlies? | Help parolee | Rethink transportation | Expel Newsom | Climate change https://t.co/ulTI178E1u
1556813609212162048,709721244,1556813609212162048,2022-08-09T01:24:23.000Z,en,0,0,0,0,everyone,"Spread of illnesses can be exacerbated by climate change, study finds https://t.co/AlOS7GpeVY"
1557127364424892416,757997658,1557127364424892416,2022-08-09T22:11:08.000Z,en,0,0,0,0,everyone,#GlobalWarming is a racket.This is why the world's wealthiest people don't mind the polar ice caps melting.https://t.co/NgvvKFoQkY
1556855779445047298,2616209796,1556855779445047298,2022-08-09T04:11:57.000Z,en,3,0,5,0,everyone,"Never trust or cooperate with the FBI, … or the CDC, WHO, Dept of Ed, DOJ, EPA, or the IRS. stop funding Ukraine. Reject mask mandates, and the liberal climate change agenda. It’s time to treat the US Gov and their corporate sponsors like the enemy of the people they truly are."
1556936758037815298,75742264,1556936758037815298,2022-08-09T09:33:44.000Z,en,5,0,17,0,everyone,The war against Putin and climate change (1): Replacing dirty coal with a clean fuelhttps://t.co/VYuJsAt3S3This is nr 1 of 4 articles about four Scandinavian start-ups that each introduce new solutions to different parts of the global challenge@OsmundsenTerje https://t.co/xViVfRkM7l
1556799710236655617,287786339,1556799710236655617,2022-08-09T00:29:09.000Z,en,0,0,0,0,everyone,Add the potential for future pandemics to the growing list of consequences of climate change. An alarming article from a publication that isn't alarmist. https://t.co/ameBIOrEGc
1556970649910124544,1191748479292497920,1556970649910124544,2022-08-09T11:48:24.000Z,en,0,0,0,0,everyone,The Lok Sabha on August 8 passed a bill to combat climate change. What was the bill exactly? Watch the video to understand.#LokSabha #energy #EnergyCrisis #climate https://t.co/K884aPtuoB
1557024058415276038,65916086,1557024058415276038,2022-08-09T15:20:38.000Z,en,0,0,4,0,everyone,"KO #EDITORIAL | ""In #Kashmir too, #climatechange has led to considerable changes in #weather patterns. Triggering alarm bells is the slowly shrinking #glaciers that are the source of the Valley’s water bodies."" https://t.co/zVglV5qZdc"
1557001284934303746,4026432075,1557001284934303746,2022-08-09T13:50:08.000Z,en,1,0,0,0,everyone,"Democracy takes a lot of meetings and a lot of tedious slogging, but when it works out it is headily delightful! Here's my take on the Inflation Reduction Act of 2022:https://t.co/Ly4D4XM3Of  #ClimateAction"
1556816911664570368,2347632494,1556816911664570368,2022-08-09T01:37:30.000Z,en,0,0,0,0,everyone,Rain events of jaw-dropping magnitude due to increasing moisture from climate change have arrived. https://t.co/0F5HNwZchF
1557109685265829890,1431620103976767491,1557109685265829890,2022-08-09T21:00:53.000Z,en,0,0,0,0,everyone,We need to be doing more to strengthen and diversify our water supply.#waterreuse #water #drought #climatechange #FarmsCloseBy #DefineLocal #hyperlocal #local #franchise #franchiseopportunity #EndAlz #invest #investor #VC https://t.co/ieOO5A5mzL https://t.co/TgrtRKbVaW
1556797757783941121,4184480599,1556797757783941121,2022-08-09T00:21:24.000Z,en,0,0,0,0,everyone,Government says fertilizer causes global warming.  https://t.co/a4fKWCPcc4
1556935797890220032,981100870166286336,1556935797890220032,2022-08-09T09:29:55.000Z,en,2,0,3,0,everyone,"Join Andrews Akoto-Addo on Friday, 19 August at the next African #Entrepreneurship Forum, when we continue the discussion on Economic Growth &amp; the #Entrepreneur with a specific focus on taking action against climate change. https://t.co/MWLvqHnsJz @KofiAndy_ https://t.co/buyTnOWdid"
