id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text,reference_tweet_id
1556884524692557824,210718568,1556884524692557824,2022-08-09T06:06:10.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1556809159991230464'}]","So if I send a bit of smoke up my chimney it causes climate change but when a volcano sends a lot of smoke up its chimney it doesn't cause climate change but its the other way around?? LOL the ""scientists"" are tie themselves up in knots trying to milk this climate change BS! https://t.co/BQpNU2zGrz",1556809159991230464
1556856753501138944,1476676458412011529,1556856753501138944,2022-08-09T04:15:49.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1556809159991230464'}]",Utter fucking bullshit. #theirabc https://t.co/ayekwth8oc,1556809159991230464
1556841038722961408,712832485172715520,1556841038722961408,2022-08-09T03:13:22.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1556809159991230464'}]",No wonder science is now a laughing matter… thanks to the Woke and their Imbecile’s at the ABC they find everyday a new way to dumb down the Citizens… it is the same method used countless times over and over https://t.co/c8n4E2qpp0,1556809159991230464
1556826755717304320,389834025,1556826755717304320,2022-08-09T02:16:37.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1556809159991230464'}]","If leading scientists, business leaders and governments believe CO2 is the villain and must be removed to prevent global warming, then *everything* in nature causes global warming according to those same groups. https://t.co/31nBzNOUAc",1556809159991230464
1557077339560824833,954395394,1557077339560824833,2022-08-09T18:52:21.000Z,qht,0,0,0,0,"[{'type': 'quoted', 'id': '1556803739624869893'}]",#VoteThemAllOut2022 #VoteBlueToSaveAmerica #VoteBlueIn2022 https://t.co/5R1nLjtlvS,1556803739624869893
1556831802416803840,289702880,1556831802416803840,2022-08-09T02:36:40.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1556803739624869893'}]",It’s time for Americans to vote for candidates who represent their views. #GOTV https://t.co/jYCgEeWoLI,1556803739624869893
1556806037575008264,2359943965,1556806037575008264,2022-08-09T00:54:18.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1556803739624869893'}]","Neither do you! No pre k, no help with child care, no home health for seniors, but 80b for IRS, subsidies for oil and rich. Make no mistake we won't forget! You screwed us , AGAIN ! https://t.co/KJ8kUdUXpH",1556803739624869893
1556804572751859713,1507577006388486148,1556804572751859713,2022-08-09T00:48:28.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1556803739624869893'}]",Time to vote you out.Vote @MarkMeuser for California Senate! I won't rest until Meuser unseats you! https://t.co/6ohIQROznD,1556803739624869893
1556918163782086656,1199101727703744512,1556918163782086656,2022-08-09T08:19:51.000Z,en,1,1,2,0,"[{'type': 'quoted', 'id': '1556875092369453056'}]",Have a listen⬇️ https://t.co/WbgqSxPchQ,1556875092369453056
1556854614103842816,1537991301735403520,1556854614103842816,2022-08-09T04:07:19.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1556852773085388806'}]",Sounds like it’s accomplishing everything it’s meant to. Be unpopular hurt the masses https://t.co/TMWaPeaAWf,1556852773085388806
1557237255516827648,906375476301590529,1557237255516827648,2022-08-10T05:27:48.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1557012941530177537'}]",Congratulations a BIOMASS radar instrument. Gr8 innovation above &amp; beyond Bravo 👋🎧✍️🔷👣🌴😎🌊 https://t.co/WLjOUnDMdw,1557012941530177537
1557088039465353216,71056778,1557088039465353216,2022-08-09T19:34:52.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1557012941530177537'}]",After more than two years I will finally see the Biomass radar in Stevenage https://t.co/8iKlBPtR5W,1557012941530177537
1550852823591424001,2951417750,1550852823591424001,2022-07-23T14:38:21.000Z,en,0,1,5,0,"[{'type': 'quoted', 'id': '1550852200330432512'}]",This made me really happy this morning. 🦫♥️We must have a systems mindset to solving climate change. https://t.co/j6y2TJNrPQ,1550852200330432512
1550722745746464768,301491557,1550722745746464768,2022-07-23T06:01:28.000Z,en,0,1,1,0,"[{'type': 'quoted', 'id': '1550722360705257475'}]","""I think it's the moral equivalent of a war crime,"" says former US Vice-President Al Gore of the big oil companies' efforts to block action on climate change. https://t.co/mHTHKsb2R7",1550722360705257475
1551068357750935552,1511385271811588098,1551068357750935552,2022-07-24T04:54:48.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Forgot his promises to cure cancer and Alzheimer’s. https://t.co/l56eHH5Hky,1550818170470109184
1551041794170912768,98097062,1551041794170912768,2022-07-24T03:09:15.000Z,en,1,2,17,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",She got me @bog_beef https://t.co/ajVrTP9pK4 https://t.co/beyNFJzii2,1550818170470109184
1550876980538707968,1284612669882826752,1550876980538707968,2022-07-23T16:14:20.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Take a moment and absorb what it being said here. Very well stated. https://t.co/TqbwDaDxHI,1550818170470109184
1550850809247719434,1426386415198277633,1550850809247719434,2022-07-23T14:30:20.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",And how's to sleep un the mean time https://t.co/IHv53Rb3V0,1550818170470109184
1550844651032219649,1550121116219219976,1550844651032219649,2022-07-23T14:05:52.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]","Americans are exhausted from being afraid. They are desperate for calm, pragmatic, and optimistic leadership. https://t.co/RcO383QsUw",1550818170470109184
1550838757959430146,772903361616027648,1550838757959430146,2022-07-23T13:42:27.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",The same goes with Trudeau and his cabal. The Liberal government is pretty much in lockstep with the Democrats. They can't think for themselves. https://t.co/26g279raSY,1550818170470109184
1550828209503076353,60456732,1550828209503076353,2022-07-23T13:00:32.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Korrupt Ku Klux Joe is a Dictator (no longer just acting as one)!! How many Americans did Old Joe leave in Afghanistan?? https://t.co/ozegPsb1oG,1550818170470109184
1550827474006728704,1515146689572745224,1550827474006728704,2022-07-23T12:57:37.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Yep…and they call their corrective measures to whichever crisis “Actions”—just like Nazi’s.  Straight tyranny disguised in moral certitude. https://t.co/dO2qAu3qJU,1550818170470109184
1550824283206782976,1530897865249370113,1550824283206782976,2022-07-23T12:44:56.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Rahm Emanuel took the quote further. Dems have taken this to heart and have pulled out all the stops in recent years. https://t.co/3XyqcX4Hu9 https://t.co/aYviqqqVjR https://t.co/ZePSnv912d,1550818170470109184
1550824156328968192,799595787416014848,1550824156328968192,2022-07-23T12:44:26.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]","Trudeau extended [fed] emerg act Jun30/22 &amp; most Provs still have  Orders invoked.JT gets all the attn worldwide since using WarMeasuresAct 2 end peaceful protest, &amp; seize bank accts but crickets on Premiers who locked their PPL down for 2ys, jailed priests, &amp; coerced jabs. https://t.co/MjhbdOzSqj",1550818170470109184
1550823673979977729,743217327437713408,1550823673979977729,2022-07-23T12:42:31.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Good advice. https://t.co/RNkThCOn8A,1550818170470109184
1550820817843507200,242835780,1550820817843507200,2022-07-23T12:31:10.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Dems love a crisis do much that they make the up #imagination #Crisis mode https://t.co/8FQltWxLf0,1550818170470109184
1550820058057809922,1518958724722925569,1550820058057809922,2022-07-23T12:28:09.000Z,en,2,0,4,0,"[{'type': 'quoted', 'id': '1550818170470109184'}]",Thank the elites and idiot dem voters https://t.co/UmXnpECEaz,1550818170470109184
1550700680247013376,1199962433600638977,1550700680247013376,2022-07-23T04:33:47.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1550689189393571840'}]",LOVE!!! https://t.co/SQaw0XpMu1,1550689189393571840
1550921202838999046,2270905347,1550921202838999046,2022-07-23T19:10:04.000Z,en,6,1,22,0,"[{'type': 'quoted', 'id': '1550893504368447489'}]","Humanity is facing imminent wholesale environmental destruction. Like an impact from a giant asteroid. Or a nuclear holocaust.All that money spent on the Cold War, but nothing for the actual apocalypse, infinitely worse than anything humans have ever faced. https://t.co/kKbIfkLbQF",1550893504368447489
1550778508422524928,1515893268407812096,1550778508422524928,2022-07-23T09:43:03.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1550775385054273536'}]","Problem-#Greenhousegas emissions, #climatechange, #lossofbiodiversity #famine #drought #heatwave #climatechange #foodsecurity,#soildegradation, etc. the key solution is #soilregeneration.#SaveSoil #SaveSoilMovement #Rideforsoil #ConsciousPlanet @cpsavesoil https://t.co/TFoFxFTxS8 https://t.co/pVAMOlBSOG",1550775385054273536
1550947665541664768,799930255,1550947665541664768,2022-07-23T20:55:13.000Z,qme,3,0,3,0,"[{'type': 'quoted', 'id': '1550946059899359232'}]",#ChangeOrbit @GretaThunberg https://t.co/demTAx5VVT,1550946059899359232
1551198572577693697,390319989,1551198572577693697,2022-07-24T13:32:14.000Z,qam,0,0,1,0,"[{'type': 'quoted', 'id': '1550964384033165313'}]",@BrainwashingDad https://t.co/V1dmhqj558,1550964384033165313
1550089001607892992,757338257193521152,1550089001607892992,2022-07-21T12:03:11.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549863872072491010'}]",And a small fraction of that 0.04% is human generated. Over 85% is naturally occurring. https://t.co/7wazBUVKMO,1549863872072491010
1549977406530015233,612433621,1549977406530015233,2022-07-21T04:39:45.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549863872072491010'}]",This might help explain. https://t.co/fgC8O5BtQZ https://t.co/x93dMZmbfp,1549863872072491010
1549898803779624960,1453904359385882625,1549898803779624960,2022-07-20T23:27:25.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549863872072491010'}]",It’s also needed by plants. https://t.co/X8Dy53XZ1L,1549863872072491010
1549875320001822720,96642023,1549875320001822720,2022-07-20T21:54:06.000Z,en,0,0,4,0,"[{'type': 'quoted', 'id': '1549863872072491010'}]","You're right Richard, of course it's not the cause of  climate change, any geologist, worth his salt, will tell you that especially the minuscule 1.3% of that 0.04% that Australia emits. It &amp; the engineered Covid-19 is about us getting used to being controlled. It's the UN, WEF. https://t.co/7grAl6pYkT",1549863872072491010
1549895678301679621,14167388,1549891147413262337,2022-07-20T23:15:00.000Z,en,1,0,1,0,"[{'type': 'quoted', 'id': '1549891147413262337'}, {'type': 'replied_to', 'id': '1549891147413262337'}]","@maxberger ""American oil production went up every year I was president...that whole 'suddenly America is the biggest oil producer, biggest gas producer' that was me!"" - Barack Obama, 2018#neoliberalismhttps://t.co/3E4tczAQ89 https://t.co/NxJSgsJZc5",1549891147413262337
1549895610173571073,29086373,1549895610173571073,2022-07-20T23:14:43.000Z,und,1,0,3,0,"[{'type': 'quoted', 'id': '1549891147413262337'}]",2018: https://t.co/1fYb2AqNw5 https://t.co/sW9DvNqE1r,1549891147413262337
1549894076291551232,1258266398,1549894076291551232,2022-07-20T23:08:38.000Z,en,2,1,13,0,"[{'type': 'quoted', 'id': '1549891147413262337'}]",I’m going to spend $100 Trillion dollars by yelling at McConnells lawn if you elect me. - @BernieSanders 2020. 🤡🥀 https://t.co/k8YWxRNeut,1549891147413262337
1549772481593876481,1463516221672808451,1549772481593876481,2022-07-20T15:05:27.000Z,qme,0,0,0,0,"[{'type': 'quoted', 'id': '1549772342405894144'}]",@SeibtNaomi https://t.co/i2swckt8QJ,1549772342405894144
1549582867650453504,1547931999167397889,1549582867650453504,2022-07-20T02:32:00.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549563962231889920'}]",Biden is a moron that shouldn't be allowed to do any of that. https://t.co/8OBnvtCjrO,1549563962231889920
1549565538199900161,820398364680450049,1549565538199900161,2022-07-20T01:23:08.000Z,en,1,2,4,0,"[{'type': 'quoted', 'id': '1549563962231889920'}]","If they shut down electricity &amp; my freezer stash goes to hell, I will be more than pissed. https://t.co/1HKxcczEKp",1549563962231889920
1549749282596655105,394256539,1549749282596655105,2022-07-20T13:33:16.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549724844320858112'}]",Can we get rid of @Sen_JoeManchin ?🤨 https://t.co/8BECOMN8lZ,1549724844320858112
1549882222114533376,1475042054405177346,1549882222114533376,2022-07-20T22:21:31.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]","He is referring to himself and his administration, right? https://t.co/ObfNaMWaBF",1549829422492024833
1549853542730670081,3028140744,1549853542730670081,2022-07-20T20:27:34.000Z,en,1,0,4,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]","LoL imagine Al Gore winning Florida, this wouldn't be a topic, https://t.co/ykaRJfyBnF",1549829422492024833
1549851305614553089,803978944160534528,1549851305614553089,2022-07-20T20:18:40.000Z,en,1,0,4,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",CLIMATE SCIENTISTS: CLIMATE CHANGE IS CODE RED FOR HUMANITY https://t.co/dqXPDWG3Uy,1549829422492024833
1549842764208058368,1427739196051972097,1549842764208058368,2022-07-20T19:44:44.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",@Sen_JoeManchin https://t.co/jT4XPwb9gx,1549829422492024833
1549837633123221515,503168326,1549837633123221515,2022-07-20T19:24:20.000Z,en,0,1,3,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",Code red for humanity. You know I used to want grandchildren. I don't anymore. https://t.co/JKGZGQAN0c,1549829422492024833
1549835215215988736,111475826,1549835215215988736,2022-07-20T19:14:44.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]","Good news, though, Republicans and Joe Manchin want to do absolutely nothing about this so nothing is going to happen. Wait, that’s not good news. Sorry. https://t.co/5GUMXv2jhl",1549829422492024833
1549833777395924992,3344178413,1549833777395924992,2022-07-20T19:09:01.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",Secret ServiceMarco RubioRittenhouseMontreal ProtocolDon’t look up https://t.co/A9UXVMYBkD,1549829422492024833
1549832601619382272,15358840,1549832601619382272,2022-07-20T19:04:21.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",He should be doing this from Texas where its almost 110 degrees. https://t.co/FBA0ebCcwM,1549829422492024833
1549832009996017666,213738479,1549832009996017666,2022-07-20T19:02:00.000Z,en,1,1,5,1,"[{'type': 'quoted', 'id': '1549829422492024833'}]","Biden doing Somerset so foul, bruh. People from Somerset gone be fire hot when folks start dunking on them for living like shit. 😂😂😂 https://t.co/5eB5YmMVaX",1549829422492024833
1549831146040487936,59321313,1549831146040487936,2022-07-20T18:58:34.000Z,it,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",Ditto https://t.co/mtPnh5z7B9,1549829422492024833
1549831035277365248,31034254,1549831035277365248,2022-07-20T18:58:07.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",Evangelical right is going to blame this on gays https://t.co/0Oy96eHO7F,1549829422492024833
1549830451728158720,220162907,1549802938910085122,2022-07-20T18:55:48.000Z,en,0,1,1,0,"[{'type': 'quoted', 'id': '1549829422492024833'}, {'type': 'replied_to', 'id': '1549802938910085122'}]",@MayraFlores2022 Listen up #Texas https://t.co/O5262gWTtO,1549829422492024833
1549830305346879490,218247496,1549830305346879490,2022-07-20T18:55:13.000Z,en,0,1,4,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",It's gonna be real neat to watch him say all this and then do literally nothing. https://t.co/aJhtPFZ7CN,1549829422492024833
1549829764285964289,1196419302091640833,1549829764285964289,2022-07-20T18:53:04.000Z,qht,0,0,1,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",#ClimateCrisis https://t.co/TMzKO05up6,1549829422492024833
1549829642256691200,15368940,1549829642256691200,2022-07-20T18:52:35.000Z,en,7,2,16,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",As it was decades ago. But Republicans keep shrugging it off to enrich themselves and their donors. https://t.co/Q1GFWalqOe,1549829422492024833
1549829571805122565,1026192972155678720,1549829571805122565,2022-07-20T18:52:19.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549829422492024833'}]",Yo he’s in Somerset? https://t.co/pngHlTE89I,1549829422492024833
1550029368633835521,979158214452371456,1550029368633835521,2022-07-21T08:06:14.000Z,en,2,2,11,0,"[{'type': 'quoted', 'id': '1549901637518491649'}]","Returning champion @ghostofgord speaks with @leilamechoui on everything from the GOT Act to the fallacies of artificial ""intelligence"" and the green agenda. Gord still has his account suspended on here for the crime of supporting the Canadian truckers protest so #freegord https://t.co/5VGjOJLREG",1549901637518491649
1549824611600125953,133481625,1549824611600125953,2022-07-20T18:32:36.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549824369303515136'}]",Sen. Manchin only wants to do something on climate change if it changes the climate of his pocketbook to a loftier clime. https://t.co/skkBQbhJiy,1549824369303515136
1549607721510518785,3185403493,1549607721510518785,2022-07-20T04:10:45.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1549607533358321667'}]",I thought it was Putin who caused it https://t.co/sz6zjLvP0W,1549607533358321667
1549823076178829313,1433745364478222344,1549823076178829313,2022-07-20T18:26:30.000Z,en,1,0,1,0,"[{'type': 'quoted', 'id': '1549763766962864130'}]","Great article from Reading University Researcher, Chloe, suggesting some changes we could make in the UK to help us adapt to higher temperatures, from clothing to building design. https://t.co/fsuKelJJen",1549763766962864130
1550201839735431170,1316458593319870466,1550201839735431170,2022-07-21T19:31:34.000Z,qst,0,0,0,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]",Así... https://t.co/BlK1W1PHln,1549886263150497794
1550154398759759872,44043292,1550154398759759872,2022-07-21T16:23:03.000Z,es,0,0,0,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]","Pues si, tiene razón @Arturo_Sarukhan, aunque de inmediato surjan comentarios de chairos croqueteros atolizados, motivados por su insana veneración al apestoso macuspano.#AlvAmlo#AlvMorena#AlvLa4T#LigaDeGuerreros https://t.co/YfDCdWKNoe",1549886263150497794
1550104180085465090,737870261094100993,1550104180085465090,2022-07-21T13:03:30.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]",Lean please 👇🏼 https://t.co/1rFRsoWZVz,1549886263150497794
1549944780972380160,160734205,1549944780972380160,2022-07-21T02:30:07.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]","And what about today's morning show? using chico che's song to attend USA T-MEC issue, really a shame... https://t.co/oPeWT5V6um",1549886263150497794
1549918147838353410,402888514,1549918147838353410,2022-07-21T00:44:17.000Z,en,8,3,27,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]",Accurate critique of AMLO energy and climate policies from the always insightful @Arturo_Sarukhan. https://t.co/A0aktjlt3Z,1549886263150497794
1549912344838361088,116301504,1549912344838361088,2022-07-21T00:21:13.000Z,es,4,1,7,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]",Para entender el conflicto entre EEUU y Mexico sobre el T-MEC véase este hilo 🧵 de @Arturo_Sarukhan https://t.co/A8HFr9tvNI,1549886263150497794
1549889927973855232,190988390,1549889927973855232,2022-07-20T22:52:09.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]",Must read thread https://t.co/ns125jviBK,1549886263150497794
1549888447589990400,127080477,1549888447589990400,2022-07-20T22:46:16.000Z,qst,1,0,6,0,"[{'type': 'quoted', 'id': '1549886263150497794'}]",Así 👇 https://t.co/qaWRCxohpF,1549886263150497794
1549844746377388032,1316445136126050304,1549844746377388032,2022-07-20T19:52:36.000Z,art,0,0,0,0,"[{'type': 'quoted', 'id': '1549843578343628804'}]",😂 https://t.co/SyvBVniJ9w,1549843578343628804
1549752258820284419,876777640904052737,1549752258820284419,2022-07-20T13:45:06.000Z,en,1,1,4,0,"[{'type': 'quoted', 'id': '1549627243684560896'}]",Undead unluck rn https://t.co/hUdSgoudem https://t.co/78g2WmNYPF,1549627243684560896
1549678899042209792,2896992532,1549678899042209792,2022-07-20T08:53:35.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549627243684560896'}]",Obviously satire. But 👏 we 👏 are 👏 near 👏 apoapsis 👏 on our solar orbit https://t.co/PEgsOmatM2,1549627243684560896
1550126317718278153,607396886,1550126317718278153,2022-07-21T14:31:28.000Z,fr,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",Ben voilà. https://t.co/4DaYeCmJho,1549750023663001600
1550064039874777089,63518721,1550064039874777089,2022-07-21T10:24:00.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",Based https://t.co/LYhgaYMS99,1549750023663001600
1549968404961951745,1518812244481646593,1549968404961951745,2022-07-21T04:03:59.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",You want to make people care? Make sure they can afford to eat and get to work https://t.co/lJIO5sUGHp,1549750023663001600
1549851396375252992,1510811263898722304,1549851396375252992,2022-07-20T20:19:02.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",🤣 Greta not making inroads. https://t.co/Adazoi0xzi,1549750023663001600
1549832675963322372,3327340341,1549832675963322372,2022-07-20T19:04:39.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",@JackPosobiec @Cernovich @PJMedia_com https://t.co/RbIcZXqJod,1549750023663001600
1549832580274569217,3327340341,1549832580274569217,2022-07-20T19:04:16.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",@FoxNews @BreitbartNews @TuckerCarlson https://t.co/RbIcZXqJod,1549750023663001600
1549832534137180162,3327340341,1549832534137180162,2022-07-20T19:04:05.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",@CC101_ @climate @ClimateReality @ClimateReality https://t.co/RbIcZXqJod,1549750023663001600
1549832328280772608,3327340341,1549832328280772608,2022-07-20T19:03:16.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",@RepThomasMassie https://t.co/RbIcZXqJod,1549750023663001600
1549822600167186433,1325146784583323648,1549822600167186433,2022-07-20T18:24:36.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]","If Biden tries this #ClimateEmergency declaration scam, there will be mayhem.And it will likely be a *permanent* end to the Democrat party. https://t.co/RynWl3n0P7",1549750023663001600
1549819212834566144,1325184366,1549819212834566144,2022-07-20T18:11:09.000Z,qht,1,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",#wednesdaythought https://t.co/rbNZZNNwSK,1549750023663001600
1549816763134738432,1241041930059907075,1549816763134738432,2022-07-20T18:01:25.000Z,en,1,0,4,1,"[{'type': 'quoted', 'id': '1549750023663001600'}]",THE DEMOCRATS ARE IN DISARRAY! https://t.co/UrYapKqdaO,1549750023663001600
1549802796664463360,1518964349041356800,1549802796664463360,2022-07-20T17:05:55.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",Why should their climate change lunacy be forced on us?  Around the world people are rising up against WEF freaks.Ask Sri Lanka how they feel..... https://t.co/LC85DIyObR,1549750023663001600
1549793569212436481,555815209,1549793569212436481,2022-07-20T16:29:15.000Z,qme,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]",@JoeManchinWV @SenatorSinema @Sen_JoeManchin #FactsMatter https://t.co/0AHX5JCy9b,1549750023663001600
1549793097445515265,2640871382,1549793097445515265,2022-07-20T16:27:22.000Z,art,6,1,10,1,"[{'type': 'quoted', 'id': '1549750023663001600'}]",👀👀👀 https://t.co/STWFmElIB4,1549750023663001600
1549791099862061056,1192046004754944001,1549791099862061056,2022-07-20T16:19:26.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}]","About the same percentage of Woke Folk in real America, and non-Woke Folk in the media, academia, and Democrat leadership. https://t.co/6dFAxZpf0g",1549750023663001600
1549782269488947204,1016780335139389441,1549769110317318151,2022-07-20T15:44:21.000Z,qme,0,0,0,0,"[{'type': 'quoted', 'id': '1549750023663001600'}, {'type': 'replied_to', 'id': '1549769110317318151'}]",@JunkScience https://t.co/GujSpHVDc6,1549750023663001600
1549779759365853186,1016780335139389441,1549779759365853186,2022-07-20T15:34:22.000Z,en,0,0,0,1,"[{'type': 'quoted', 'id': '1549750023663001600'}]",Only a measly 1% of American voters think that Davos/WEF/Paris Accords/ #GreenNewDeal Ponzi scheme *climate hoax* is the #1 problem the country needs to tackle https://t.co/Tbo9agxsjn,1549750023663001600
